DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,18.29,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,13.61,24.77,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,18.28,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,13.30,23.36,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,1.53,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.23,2.79,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.51,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.02,1.32,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,<0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,<0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,<0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,<0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,0.02,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.02,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.01,0.02,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,<0.01,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,<0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,<0.01,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,0.03,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,16.70,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,12.75,24.20,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,15.79,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,11.40,23.14,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,2.38,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.40,4.31,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_SSA: Sub-Saharan Africa,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.44,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.02,1.15,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.86,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.68,1.06,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.80,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.63,1.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.05,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,0.08,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.02,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,0.06,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.56,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.36,0.90,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.66,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.44,0.90,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.30,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.19,0.49,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.11,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.03,0.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,<0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,0.02,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,<0.01,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,<0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,<0.01,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,<0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,0.02,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.01,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,<0.01,0.01,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.04,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.03,0.05,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.02,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.01,0.02,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,2.08,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,1.48,2.76,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,2.25,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,1.62,3.24,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.24,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.17,0.35,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.50,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.13,1.24,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.26,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.17,0.35,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.19,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.14,0.25,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.04,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.04,0.07,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.01,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,0.04,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,"HVA_PREV_KNOW: Per cent of young people (aged 15-24 years) with comprehensive, correct knowledge of HIV",F: Female,2016,7.6999998,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2016,,,EOF: End of fieldwork,,2015 to 2022,Y15T24: 15 to 24 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,"HVA_PREV_KNOW: Per cent of young people (aged 15-24 years) with comprehensive, correct knowledge of HIV",M: Male,2016,14.6,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2016,,,EOF: End of fieldwork,,2015 to 2022,Y15T24: 15 to 24 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,HVA_PREV_KNOW_TEST: Per cent of young people (aged 15-24 years) who know a place to get tested for HIV,F: Female,2016,6.0999999,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2016,,,EOF: End of fieldwork,,2015 to 2022,Y15T24: 15 to 24 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,HVA_PREV_KNOW_TEST: Per cent of young people (aged 15-24 years) who know a place to get tested for HIV,M: Male,2016,21.299999,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2016,,,EOF: End of fieldwork,,2015 to 2022,Y15T24: 15 to 24 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,HVA_PREV_TEST_RES: Per cent of young people (aged 15-24 years) who have ever been tested for HIV and received the result of the last test,F: Female,2016,1.3,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2016,,,EOF: End of fieldwork,,2015 to 2022,Y15T24: 15 to 24 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,HVA_PREV_TEST_RES: Per cent of young people (aged 15-24 years) who have ever been tested for HIV and received the result of the last test,M: Male,2016,1.1,0: Units,PCNT: %,RP: Reported,F: Free,,,,,,Demographic and Health Survey 2016,,,EOF: End of fieldwork,,2015 to 2022,Y15T24: 15 to 24 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,15.44,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,10.25,22.37,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,20.57,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,15.01,26.46,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",F: Female,2016,0.99,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,0.18,1.61,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",M: Male,2016,0.13,0: Units,"RATE_1000: Rate per 1,000 of Population",E: Estimated value,F: Free,<0.01,0.30,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",F: Female,2016,0.96,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.64,1.35,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",M: Male,2016,0.94,0: Units,"RATE_100000: Rate per 100,000 of Population",E: Estimated value,F: Free,0.64,1.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2023 estimates,http://aidsinfo.unaids.org/,,,,2000 to 2022,Y15T19: 15 to 19 years old
